"Season","DayNum","TeamID","OTeamID","Score","OScore","Loc","NumOT","FGM","FGA","FGperc","eFGperc","TrueShot","PPP","FGM2","FGA2","FG2perc","FG2Freq","FGM3","FGA3","FG3perc","FG3Freq","FTM","FTA","FTperc","FTFreq","FTrate","OR","DR","Rebperc","OffRebperc","Ast","AstRatio","TO","AstTO","TOperc","Stl","STLperc","Blk","Blkperc","PF","PFperc","Pace","Poss","Off_rating","Def_rating","Net_rating","OFGM","OFGA","OFGperc","OeFGperc","OTrueShot","OPPP","OFGM2","OFGA2","OFG2perc","OFG2Freq","OFGM3","OFGA3","OFG3perc","OFG3Freq","OFTM","OFTA","OFTperc","OFTFreq","OFTrate","O_OR","ODR","ORebperc","O_OffRebperc","OAst","OAstRatio","OTO","OAstTO","OTOperc","OStl","OSTLperc","OBlk","OBlkperc","OPF","OPFperc","OPoss","O_Off_rating","ODef_rating","ONet_rating","OTop_seeded_teams","Winner","TeamName"
2019,129,1199,1439,65,63,"N",1,22,57,38.6,49.12,52.55,95.27,10,26,38.46,45.61,12,31,38.71,54.39,9,11,81.82,16.12,19.3,11,32,58.9,31.43,14,63.64,17,82.35,24.92,5,7.33,3,5.08,17,28.81,136.4,68.225,95.27,92.41,2.86,26,59,44.07,47.46,48.67,92.41,22,40,55,67.8,4,19,21.05,32.2,7,13,53.85,19.07,22.03,6,24,41.1,18.18,11,42.31,9,122.22,13.2,7,10.26,3,5.26,12,21.05,68.175,92.41,95.27,-2.86,1,1,"Florida St"
2019,130,1199,1438,69,59,"N",0,26,46,56.52,63.04,65.59,120.79,20,30,66.67,65.22,6,16,37.5,34.78,11,15,73.33,26.26,32.61,9,26,63.64,45,10,38.46,13,76.92,22.76,3,4.99,3,5.66,16,30.19,117.3,57.125,120.79,98.05,22.74,22,53,41.51,46.23,50.24,98.05,17,29,58.62,54.72,5,24,20.83,45.28,10,13,76.92,21.6,24.53,7,13,36.36,22.58,8,36.36,8,100,13.29,5,8.75,2,4.35,17,36.96,60.175,98.05,120.79,-22.74,1,1,"Florida St"
2019,131,1199,1181,63,73,"N",0,20,63,31.75,38.1,44.97,89.24,12,43,27.91,68.25,8,20,40,31.75,15,16,93.75,22.66,25.4,12,21,45.83,27.91,8,40,12,66.67,17,5,7.36,5,9.09,16,29.09,138.575,70.6,89.24,107.39,-18.15,27,55,49.09,50.91,56.82,107.39,25,41,60.98,74.55,2,14,14.29,25.45,17,21,80.95,30.89,38.18,10,29,54.17,35.71,11,40.74,13,84.62,19.12,8,11.33,6,9.52,17,26.98,67.975,107.39,89.24,18.15,1,0,"Florida St"
2019,1,1314,1459,78,67,"A",0,29,59,49.15,56.78,59.45,109.67,20,37,54.05,62.71,9,22,40.91,37.29,11,15,73.33,21.09,25.42,10,25,56.45,33.33,21,72.41,15,140,21.09,5,7.33,2,3.17,13,20.63,139.35,71.125,109.67,98.2,11.47,24,63,38.1,45.24,49.38,98.2,15,28,53.57,44.44,9,35,25.71,55.56,10,11,90.91,16.12,17.46,9,18,43.55,23.08,8,33.33,9,88.89,13.19,5,7.03,2,3.39,15,25.42,68.225,98.2,109.67,-11.47,1,1,"North Carolina"
2019,4,1314,1189,116,67,"A",0,45,87,51.72,55.75,58.66,133.6,38,63,60.32,72.41,7,24,29.17,27.59,19,27,70.37,31.1,31.03,24,36,65.93,57.14,18,40,11,163.64,12.67,12,14.76,5,8.47,22,37.29,168.125,86.825,133.6,82.41,51.19,21,59,35.59,41.53,46.97,82.41,14,30,46.67,50.85,7,29,24.14,49.15,18,28,64.29,34.44,47.46,10,21,34.07,26.32,12,57.14,19,63.16,23.37,2,2.3,3,3.45,25,28.74,81.3,82.41,133.6,-51.19,0,1,"North Carolina"
2019,7,1314,1390,90,72,"H",0,35,71,49.3,53.52,56.08,112.54,29,58,50,81.69,6,13,46.15,18.31,14,21,66.67,26.26,29.58,13,32,56.25,36.11,19,54.29,12,158.33,15,7,8.96,5,7.46,18,26.87,158.1,79.975,112.54,92.16,20.38,27,67,40.3,45.52,48.91,92.16,20,45,44.44,67.16,7,22,31.82,32.84,11,15,73.33,19.2,22.39,11,24,43.75,27.5,17,62.96,15,113.33,19.2,8,10,5,7.04,18,25.35,78.125,92.16,112.54,-20.38,0,1,"North Carolina"
2019,11,1314,1399,108,58,"H",0,41,74,55.41,58.78,63.2,132.76,36,51,70.59,68.92,5,23,21.74,31.08,21,26,80.77,31.96,35.14,18,36,69.23,54.55,29,70.73,13,223.08,15.98,16,19.24,8,12.5,15,23.44,164.525,81.35,132.76,69.73,63.03,23,64,35.94,39.06,41.59,69.73,19,39,48.72,60.94,4,25,16,39.06,8,13,61.54,15.63,20.31,9,15,30.77,21.95,9,39.13,22,40.91,26.45,9,11.06,3,4.05,18,24.32,83.175,69.73,132.76,-63.03,0,1,"North Carolina"
2019,14,1314,1384,101,76,"H",0,34,65,52.31,60,65.69,119.07,24,40,60,61.54,10,25,40,38.46,23,27,85.19,31.83,41.54,11,35,55.42,35.48,24,70.59,18,133.33,21.22,8,9.54,5,7.46,20,29.85,168.65,84.825,119.07,90.67,28.4,23,67,34.33,41.79,48.17,90.67,13,38,34.21,56.72,10,29,34.48,43.28,20,27,74.07,32.21,40.3,13,24,44.58,29.55,8,34.78,17,47.06,20.28,13,15.33,4,6.15,23,35.38,83.825,90.67,119.07,-28.4,0,1,"North Carolina"
2019,17,1314,1400,89,92,"N",0,31,70,44.29,52.14,56.16,108.57,20,41,48.78,58.57,11,29,37.93,41.43,16,21,76.19,25.62,30,15,26,56.16,38.46,13,41.94,17,76.47,20.74,4,5.14,2,3.39,23,38.98,159.75,81.975,108.57,118.29,-9.72000000000001,31,59,52.54,61.86,64.1,118.29,20,35,57.14,59.32,11,24,45.83,40.68,19,29,65.52,37.29,49.15,9,23,43.84,32.14,15,48.39,14,107.14,18,6,7.32,5,7.14,18,25.71,77.775,118.29,108.57,9.72000000000001,0,0,"North Carolina"
2019,18,1314,1417,94,78,"N",0,31,64,48.44,57.03,61.58,126.51,20,41,48.78,64.06,11,23,47.83,35.94,21,28,75,37.69,43.75,9,28,50,27.27,21,67.74,6,350,8.08,6,8.29,3,5.08,21,35.59,146.65,74.3,126.51,107.81,18.7,26,59,44.07,52.54,55.37,107.81,16,37,43.24,62.71,10,22,45.45,37.29,16,26,61.54,35.94,44.07,12,25,50,36.36,15,57.69,13,115.38,17.97,4,5.38,5,7.81,23,35.94,72.35,107.81,126.51,-18.7,0,1,"North Carolina"
2019,23,1314,1276,67,84,"A",0,26,66,39.39,44.7,46.71,96.86,19,45,42.22,68.18,7,21,33.33,31.82,8,13,61.54,18.79,19.7,13,30,58.11,32.5,13,50,10,130,14.46,2,2.86,1,1.85,21,38.89,139.1,69.175,96.86,120.13,-23.27,31,54,57.41,67.59,65.5,120.13,20,32,62.5,59.26,11,22,50,40.74,11,23,47.83,32.89,42.59,2,29,41.89,8.7,15,48.39,7,214.29,10.01,4,5.78,6,9.09,14,21.21,69.925,120.13,96.86,23.27,1,0,"North Carolina"
2019,30,1314,1423,97,69,"H",0,37,75,49.33,53.33,55.54,113.72,31,51,60.78,68,6,24,25,32,17,28,60.71,32.83,37.33,18,31,57.65,47.37,23,62.16,15,153.33,17.58,13,15.12,4,6.35,19,30.16,171.275,85.3,113.72,80.26,33.46,23,63,36.51,42.86,47.76,80.26,15,36,41.67,57.14,8,27,29.63,42.86,15,21,71.43,24.43,33.33,12,24,42.35,30,13,56.52,25,52,29.08,9,10.55,1,1.33,19,25.33,85.975,80.26,113.72,-33.46,0,1,"North Carolina"
2019,40,1314,1211,103,90,"H",0,35,64,54.69,64.84,68.67,121.35,22,39,56.41,60.94,13,25,52,39.06,20,25,80,29.46,39.06,14,28,66.67,48.28,18,51.43,23,78.26,27.1,6,7.24,2,3.17,18,28.57,167.8,84.875,121.35,108.53,12.82,32,63,50.79,57.14,61.54,108.53,24,41,58.54,65.08,8,22,36.36,34.92,18,23,78.26,27.74,36.51,5,16,33.33,16.13,17,53.12,14,121.43,16.88,13,15.32,4,6.25,20,31.25,82.925,108.53,121.35,-12.82,1,1,"North Carolina"
2019,47,1314,1246,72,80,"N",0,27,63,42.86,48.41,51.4,86.12,20,45,44.44,71.43,7,18,38.89,28.57,11,16,68.75,19.14,25.4,5,28,42.86,13.89,18,66.67,18,100,21.53,8,9.82,3,4.62,19,29.23,165.05,83.6,86.12,98.22,-12.1,28,65,43.08,50,53.56,98.22,19,39,48.72,60,9,26,34.62,40,15,22,68.18,27.01,33.85,12,32,57.14,32.43,24,85.71,18,133.33,22.1,12,14.35,8,12.7,18,28.57,81.45,98.22,86.12,12.1,1,0,"North Carolina"
2019,54,1314,1172,82,60,"H",0,26,59,44.07,50.85,57.84,106.74,18,36,50,61.02,8,23,34.78,38.98,22,27,81.48,35.14,45.76,9,40,59.76,27.27,20,76.92,14,142.86,18.22,4,5.18,5,7.46,12,17.91,154.05,76.825,106.74,77.7,29.04,20,67,29.85,37.31,41.76,77.7,10,29,34.48,43.28,10,38,26.32,56.72,10,11,90.91,14.24,16.42,8,25,40.24,17.02,14,70,13,107.69,16.83,4,5.21,3,5.08,18,30.51,77.225,77.7,106.74,-29.04,0,1,"North Carolina"
2019,58,1314,1217,77,57,"H",0,26,62,41.94,46.77,53.71,102.05,20,41,48.78,66.13,6,21,28.57,33.87,19,22,86.36,29.16,35.48,8,30,52.78,22.22,15,57.69,11,136.36,14.58,12,15.55,3,5.56,13,24.07,152.625,75.45,102.05,73.86,28.19,21,54,38.89,46.3,47.72,73.86,13,30,43.33,55.56,8,24,33.33,44.44,7,13,53.85,16.84,24.07,5,29,47.22,15.15,15,71.43,22,68.18,28.51,4,5.3,8,12.9,16,25.81,77.175,73.86,102.05,-28.19,0,1,"North Carolina"
2019,61,1314,1338,85,60,"A",0,32,74,43.24,50,52.16,111.73,22,50,44,67.57,10,24,41.67,32.43,11,17,64.71,22.35,22.97,17,34,52.58,40.48,24,75,11,218.18,14.46,8,10.5,7,11.29,24,38.71,152.275,76.075,111.73,78.74,32.99,19,62,30.65,32.26,39.43,78.74,17,43,39.53,69.35,2,19,10.53,30.65,20,32,62.5,41.99,51.61,16,30,47.42,37.21,7,36.84,15,46.67,19.69,7,9.2,7,9.46,19,25.68,76.2,78.74,111.73,-32.99,0,1,"North Carolina"
2019,64,1314,1301,90,82,"A",0,29,64,45.31,53.12,59.65,105.45,19,39,48.72,60.94,10,25,40,39.06,22,26,84.62,30.46,40.62,14,37,60.71,40,20,68.97,23,86.96,26.95,4,4.76,5,6.85,20,27.4,169.425,85.35,105.45,97.53,7.92,31,73,42.47,47.95,50.94,97.53,23,45,51.11,61.64,8,28,28.57,38.36,12,17,70.59,20.22,23.29,10,23,39.29,23.81,17,54.84,13,130.77,15.46,12,14.06,8,12.5,21,32.81,84.075,97.53,105.45,-7.92,0,1,"North Carolina"
2019,68,1314,1257,62,83,"H",0,20,58,34.48,37.07,44.36,86.32,17,36,47.22,62.07,3,22,13.64,37.93,19,27,70.37,37.59,46.55,13,18,43.66,34.21,13,65,14,92.86,19.49,9,12.79,3,5.56,21,38.89,142.175,71.825,86.32,117.98,-31.66,28,54,51.85,62.04,63.42,117.98,17,28,60.71,51.85,11,26,42.31,48.15,16,26,61.54,36.96,48.15,10,30,56.34,38.46,17,60.71,14,121.43,19.9,8,11.14,1,1.72,20,34.48,70.35,117.98,86.32,31.66,1,0,"North Carolina"
2019,71,1314,1323,75,69,"H",0,27,68,39.71,46.32,48.83,103.45,18,47,38.3,69.12,9,21,42.86,30.88,12,20,60,27.59,29.41,16,31,56.63,39.02,15,55.56,11,136.36,15.17,6,8.37,2,3.28,15,24.59,144.15,72.5,103.45,96.3,7.15000000000001,25,61,40.98,49.18,51.37,96.3,15,33,45.45,54.1,10,28,35.71,45.9,9,14,64.29,19.54,22.95,7,29,43.37,19.44,13,52,11,118.18,15.35,2,2.76,8,11.76,16,23.53,71.65,96.3,103.45,-7.15000000000001,0,1,"North Carolina"
2019,75,1314,1274,85,76,"A",0,33,60,55,62.5,64.24,123.82,24,40,60,66.67,9,20,45,33.33,10,14,71.43,20.39,23.33,13,25,62.3,48.15,26,78.79,15,173.33,21.85,7,10.21,1,1.82,19,34.55,137.2,68.65,123.82,110.87,12.95,27,55,49.09,57.27,60.39,110.87,18,34,52.94,61.82,9,21,42.86,38.18,13,18,72.22,26.26,32.73,6,17,37.7,21.43,13,48.15,11,118.18,16.05,7,10.2,2,3.33,15,25,68.55,110.87,123.82,-12.95,0,1,"North Carolina"
2019,77,1314,1439,103,82,"H",0,36,67,53.73,65.67,69.15,131.92,20,33,60.61,49.25,16,34,47.06,50.75,15,17,88.24,21.77,25.37,10,25,52.24,32.26,25,69.44,13,192.31,16.65,9,12.06,2,3.28,13,21.31,152.675,78.075,131.92,109.92,22,27,61,44.26,54.92,60.26,109.92,14,33,42.42,54.1,13,28,46.43,45.9,15,16,93.75,21.45,26.23,10,22,47.76,29.41,21,77.78,16,131.25,21.45,8,10.25,1,1.49,18,26.87,74.6,109.92,131.92,-22,1,1,"North Carolina"
2019,85,1314,1210,77,54,"A",0,29,61,47.54,58.2,58.48,103.74,16,34,47.06,55.74,13,27,48.15,44.26,6,11,54.55,14.82,18.03,7,32,53.42,21.88,21,72.41,15,140,20.21,10,13.13,2,3.33,13,21.67,150.4,74.225,103.74,70.89,32.85,21,60,35,36.67,41.08,70.89,19,44,43.18,73.33,2,16,12.5,26.67,10,13,76.92,17.07,21.67,6,28,46.58,15.38,15,71.43,16,93.75,21,8,10.78,7,11.48,12,19.67,76.175,70.89,103.74,-32.85,0,1,"North Carolina"
2019,89,1314,1257,79,69,"A",0,29,69,42.03,46.38,51.06,112.82,23,45,51.11,65.22,6,24,25,34.78,15,19,78.95,27.13,27.54,18,31,60.49,45,16,55.17,10,160,14.28,7,9.96,3,4.84,15,24.19,140.3,70.025,112.82,98.19,14.63,26,62,41.94,50,52.3,98.19,16,33,48.48,53.23,10,29,34.48,46.77,7,9,77.78,12.81,14.52,7,25,39.51,19.44,14,53.85,11,127.27,15.65,4,5.71,3,4.35,16,23.19,70.275,98.19,112.82,-14.63,1,1,"North Carolina"
2019,92,1314,1301,113,96,"H",0,37,66,56.06,62.12,68.67,130.52,29,45,64.44,68.18,8,21,38.1,31.82,31,37,83.78,42.74,56.06,14,27,60.29,48.28,26,70.27,17,152.94,19.64,7,8.5,7,9.46,23,31.08,168.975,86.575,130.52,116.5,14.02,37,74,50,54.73,56.76,116.5,30,57,52.63,77.03,7,17,41.18,22.97,15,24,62.5,29.13,32.43,14,13,39.71,37.84,17,45.95,11,154.55,13.35,9,10.4,6,9.09,28,42.42,82.4,116.5,130.52,-14.02,0,1,"North Carolina"
2019,96,1314,1274,88,85,"H",0,31,66,46.97,56.82,59.88,112.71,18,40,45,60.61,13,26,50,39.39,13,17,76.47,21.77,25.76,6,26,45.07,17.14,15,48.39,10,150,12.81,9,11.49,4,5.88,13,19.12,156.4,78.075,112.71,108.52,4.19,32,68,47.06,57.35,59.79,108.52,18,37,48.65,54.41,14,31,45.16,45.59,7,7,100,8.94,10.29,9,30,54.93,25,14,43.75,16,87.5,20.43,6,7.68,3,4.55,16,24.24,78.325,108.52,112.71,-4.19,0,1,"North Carolina"
2019,98,1314,1438,61,69,"H",0,23,65,35.38,42.31,44.8,101.12,14,35,40,53.85,9,30,30,46.15,6,7,85.71,11.6,10.77,16,22,58.46,38.1,17,73.91,8,212.5,13.26,2,3.3,3,6.67,14,31.11,120.875,60.325,101.12,113.96,-12.84,24,45,53.33,65.56,65.19,113.96,13,25,52,55.56,11,20,55,44.44,10,18,55.56,29.73,40,3,24,41.54,14.29,16,66.67,10,160,16.52,5,8.29,6,9.23,11,16.92,60.55,113.96,101.12,12.84,1,0,"North Carolina"
2019,103,1314,1448,95,57,"A",0,38,61,62.3,75.41,72.14,131.53,22,36,61.11,59.02,16,25,64,40.98,3,11,27.27,15.23,18.03,9,30,52,39.13,21,55.26,15,140,20.77,13,17.29,6,8.96,19,28.36,147.4,72.225,131.53,75.82,55.71,22,67,32.84,35.82,39.19,75.82,18,44,40.91,65.67,4,23,17.39,34.33,9,13,69.23,17.29,19.4,18,18,48,40,8,36.36,20,40,26.6,2,2.77,4,6.56,9,14.75,75.175,75.82,131.53,-55.71,0,1,"North Carolina"
2019,107,1314,1181,88,72,"A",0,38,75,50.67,52,54.21,100.4,36,55,65.45,73.33,2,20,10,26.67,10,14,71.43,15.97,18.67,10,36,52.87,27.03,20,52.63,16,125,18.25,10,11.36,2,2.78,15,20.83,175.675,87.65,100.4,81.79,18.61,25,72,34.72,40.28,44.8,81.79,17,33,51.52,45.83,8,39,20.51,54.17,14,19,73.68,21.58,26.39,13,28,47.13,27.66,9,36,20,45,22.72,11,12.55,8,10.67,17,22.67,88.025,81.79,100.4,-18.61,1,1,"North Carolina"
2019,110,1314,1199,77,59,"H",0,26,61,42.62,48.36,53.47,110.2,19,41,46.34,67.21,7,20,35,32.79,18,25,72,35.78,40.98,13,34,59.49,37.14,11,42.31,10,110,14.31,3,4.25,3,5.08,15,25.42,140.475,69.875,110.2,83.57,26.63,18,59,30.51,38.98,44.67,83.57,8,28,28.57,47.46,10,31,32.26,52.54,13,16,81.25,22.66,27.12,6,26,40.51,14.63,13,72.22,10,130,14.16,6,8.59,8,13.11,18,29.51,70.6,83.57,110.2,-26.63,1,1,"North Carolina"
2019,113,1314,1393,93,85,"H",0,25,62,40.32,47.58,59.4,131.77,16,33,48.48,53.23,9,29,31.03,46.77,34,37,91.89,52.43,59.68,18,28,64.79,48.65,19,76,9,211.11,12.75,5,6.86,2,3.33,18,30,143.5,70.575,131.77,116.56,15.21,29,60,48.33,60,60.61,116.56,15,29,51.72,48.33,14,31,45.16,51.67,13,23,56.52,31.54,38.33,8,17,35.21,25.81,17,58.62,10,170,13.71,5,7.08,3,4.84,26,41.94,72.925,116.56,131.77,-15.21,1,1,"North Carolina"
2019,117,1314,1155,81,79,"A",0,26,63,41.27,51.59,55.06,106.02,13,30,43.33,47.62,13,33,39.39,52.38,16,24,66.67,31.41,38.1,11,28,52,29.73,19,73.08,13,146.15,17.02,5,6.81,3,5.26,17,29.82,149.85,76.4,106.02,107.56,-1.54000000000001,27,57,47.37,54.39,59.24,107.56,19,35,54.29,61.4,8,22,36.36,38.6,17,22,77.27,29.95,38.6,5,31,48,16.67,15,55.56,11,136.36,14.98,9,11.78,4,6.35,20,31.75,73.45,107.56,106.02,1.54000000000001,0,1,"North Carolina"
2019,120,1314,1130,79,66,"A",0,32,76,42.11,46.71,48.34,107.96,25,54,46.3,71.05,7,22,31.82,28.95,8,13,61.54,17.77,17.11,20,40,63.16,45.45,22,68.75,11,200,15.03,5,6.6,2,2.86,12,17.14,148.925,73.175,107.96,87.13,20.83,24,70,34.29,42.86,44.35,87.13,12,34,35.29,48.57,12,36,33.33,51.43,6,10,60,13.2,14.29,7,28,36.84,15.22,11,45.83,8,137.5,10.56,6,8.2,7,9.21,14,18.42,75.75,87.13,107.96,-20.83,0,1,"North Carolina"
2019,124,1314,1181,79,70,"H",0,30,74,40.54,48.65,49.55,103.71,18,43,41.86,58.11,12,31,38.71,41.89,7,13,53.85,17.07,17.57,14,34,50,31.82,16,53.33,10,160,13.13,5,6.49,8,10.96,14,19.18,153.25,76.175,103.71,90.82,12.89,25,73,34.25,39.73,43.49,90.82,17,41,41.46,56.16,8,32,25,43.84,12,17,70.59,22.06,23.29,16,32,50,33.33,15,60,12,125,15.57,5,6.56,7,9.46,12,16.22,77.075,90.82,103.71,-12.89,1,1,"North Carolina"
2019,129,1314,1257,83,70,"N",0,30,65,46.15,51.54,55.9,110.7,23,45,51.11,69.23,7,20,35,30.77,16,21,76.19,28.01,32.31,9,35,55.7,25.71,16,53.33,9,177.78,12,5,6.68,4,6.06,17,25.76,149.775,74.975,110.7,93.58,17.12,27,66,40.91,49.24,50.35,93.58,16,30,53.33,45.45,11,36,30.56,54.55,5,8,62.5,10.7,12.12,6,29,44.3,15.38,18,66.67,11,163.64,14.71,2,2.67,2,3.08,20,30.77,74.8,93.58,110.7,-17.12,1,1,"North Carolina"
2019,130,1314,1181,73,74,"N",0,29,73,39.73,42.47,45.85,101.21,25,47,53.19,64.38,4,26,15.38,35.62,11,15,73.33,20.8,20.55,16,28,53.01,36.36,13,44.83,8,162.5,11.09,5,6.83,0,0,15,23.08,145.3,72.125,101.21,101.13,0.0799999999999983,31,65,47.69,51.54,52.32,101.13,26,45,57.78,69.23,5,20,25,30.77,7,13,53.85,17.77,20,10,29,46.99,29.41,15,48.39,12,125,16.4,6,8.32,6,8.22,16,21.92,73.175,101.13,101.21,-0.0799999999999983,1,0,"North Carolina"
2019,1,1246,1181,84,118,"N",0,26,59,44.07,47.46,55.47,103.64,22,42,52.38,71.19,4,17,23.53,28.81,28,38,73.68,46.88,64.41,11,26,49.33,33.33,17,65.38,15,113.33,18.51,1,1.19,5,6.33,25,31.65,164.825,81.05,103.64,140.85,-37.21,43,79,54.43,62.03,64.3,140.85,31,53,58.49,67.09,12,26,46.15,32.91,20,29,68.97,34.62,36.71,13,25,50.67,36.11,22,51.16,4,550,4.77,10,12.34,3,5.08,26,44.07,83.775,140.85,103.64,37.21,1,0,"Kentucky"
2019,4,1246,1356,71,59,"H",0,24,54,44.44,48.15,53.89,104.68,20,40,50,74.07,4,14,28.57,25.93,19,27,70.37,39.81,50,18,30,71.64,60,11,45.83,19,57.89,28.01,5,7.39,6,10.71,15,26.79,135.525,67.825,104.68,87.15,17.53,23,56,41.07,45.54,48.14,87.15,18,40,45,71.43,5,16,31.25,28.57,8,12,66.67,17.73,21.43,7,12,28.36,21.21,13,56.52,13,100,19.2,7,10.32,2,3.7,24,44.44,67.7,87.15,104.68,-17.53,0,1,"Kentucky"
2019,9,1246,1315,96,58,"H",0,33,62,53.23,58.06,63.83,136.65,27,49,55.1,79.03,6,13,46.15,20.97,24,30,80,42.7,48.39,19,26,75,65.52,15,45.45,13,115.38,18.51,12,16.77,5,10.42,15,31.25,141.8,70.25,136.65,81.06,55.59,19,48,39.58,46.88,51.86,81.06,12,29,41.38,60.42,7,19,36.84,39.58,13,18,72.22,25.16,37.5,5,10,25,17.24,8,42.11,20,40,27.95,5,7.12,5,8.06,19,30.65,71.55,81.06,136.65,-55.59,0,1,"Kentucky"
2019,13,1246,1440,92,82,"H",0,29,59,49.15,53.39,61.83,134.06,24,45,53.33,76.27,5,14,35.71,23.73,29,35,82.86,51,59.32,18,25,66.15,60,15,51.72,11,136.36,16.03,6,8.41,6,9.68,12,19.35,140,68.625,134.06,114.89,19.17,29,62,46.77,62.1,63.86,114.89,10,24,41.67,38.71,19,38,50,61.29,5,5,100,7.01,8.06,6,16,33.85,18.18,14,48.28,13,107.69,18.21,2,2.91,1,1.69,26,44.07,71.375,114.89,134.06,-19.17,0,1,"Kentucky"
2019,16,1246,1457,87,74,"H",0,31,55,56.36,62.73,66.35,110.97,24,37,64.86,67.27,7,18,38.89,32.73,18,24,75,30.61,43.64,7,30,62.71,29.17,20,64.52,19,105.26,24.23,8,10.03,6,10.17,16,27.12,158.2,78.4,110.97,92.73,18.24,28,59,47.46,58.47,59.18,92.73,15,31,48.39,52.54,13,28,46.43,47.46,5,8,62.5,10.03,13.56,2,20,37.29,6.45,16,57.14,19,84.21,23.81,4,5.1,0,0,21,38.18,79.8,92.73,110.97,-18.24,0,1,"Kentucky"
2019,18,1246,1398,77,62,"H",0,23,52,44.23,48.08,54.97,107.73,19,37,51.35,71.15,4,15,26.67,28.85,27,41,65.85,57.36,78.85,14,23,56.92,48.28,8,34.78,14,57.14,19.59,4,5.55,5,9.26,14,25.93,143.5,71.475,107.73,86.08,21.65,22,54,40.74,46.3,49.71,86.08,16,38,42.11,70.37,6,16,37.5,29.63,12,19,63.16,26.38,35.19,10,18,43.08,31.25,11,50,19,57.89,26.38,5,7,1,1.92,29,55.77,72.025,86.08,107.73,-21.65,0,1,"Kentucky"
2019,23,1246,1284,90,44,"H",0,30,53,56.6,66.04,71.29,130.58,20,29,68.97,54.72,10,24,41.67,45.28,20,23,86.96,33.37,43.4,9,31,61.54,39.13,15,50,14,107.14,20.31,8,11.66,5,8.62,16,27.59,137.525,68.925,130.58,64.14,66.44,16,58,27.59,29.31,33.83,64.14,14,42,33.33,72.41,2,16,12.5,27.59,10,16,62.5,23.32,27.59,13,12,38.46,30.95,4,25,16,25,23.32,6,8.71,2,3.77,21,39.62,68.6,64.14,130.58,-66.44,0,1,"Kentucky"
2019,26,1246,1422,78,61,"H",0,28,58,48.28,52.59,56.88,109.24,23,46,50,79.31,5,12,41.67,20.69,17,24,70.83,33.61,41.38,15,31,60.53,50,12,42.86,17,70.59,23.81,5,7.07,4,5.97,15,22.39,142.15,71.4,109.24,86.22,23.02,24,67,35.82,41.04,42.72,86.22,17,47,36.17,70.15,7,20,35,29.85,6,10,60,14.13,14.93,12,18,39.47,27.91,7,29.17,11,63.64,15.55,8,11.2,3,5.17,17,29.31,70.75,86.22,109.24,-23.02,0,1,"Kentucky"
2019,33,1246,1371,83,84,"N",0,27,62,43.55,47.58,55.19,106.07,22,42,52.38,67.74,5,20,25,32.26,24,30,80,38.34,48.39,13,25,52.05,37.14,14,51.85,15,93.33,19.17,3,3.88,7,11.86,21,35.59,155.6,78.25,106.07,108.6,-2.53,27,59,45.76,55.08,59.63,108.6,16,33,48.48,55.93,11,26,42.31,44.07,19,26,73.08,33.61,44.07,10,25,47.95,31.25,15,55.56,16,93.75,20.69,8,10.22,5,8.06,25,40.32,77.35,108.6,106.07,2.53,1,0,"Kentucky"
2019,40,1246,1428,88,61,"H",0,34,58,58.62,68.97,69.53,140.35,22,37,59.46,63.79,12,21,57.14,36.21,8,12,66.67,19.14,20.69,7,16,42.59,29.17,13,38.24,6,216.67,9.57,6,9.55,5,9.26,10,18.52,125.5,62.7,140.35,97.13,43.22,24,54,44.44,50.93,53.03,97.13,17,31,54.84,57.41,7,23,30.43,42.59,6,8,75,12.74,14.81,13,18,57.41,43.33,12,50,18,66.67,28.66,2,3.19,2,3.45,15,25.86,62.8,97.13,140.35,-43.22,0,1,"Kentucky"
2019,47,1246,1314,80,72,"N",0,28,65,43.08,50,53.56,98.22,19,39,48.72,60,9,26,34.62,40,15,22,68.18,27.01,33.85,12,32,57.14,32.43,24,85.71,18,133.33,22.1,12,14.35,8,12.7,18,28.57,165.05,81.45,98.22,86.12,12.1,27,63,42.86,48.41,51.4,86.12,20,45,44.44,71.43,7,18,38.89,28.57,11,16,68.75,19.14,25.4,5,28,42.86,13.89,18,66.67,18,100,21.53,8,9.82,3,4.62,19,29.23,83.6,86.12,98.22,-12.1,1,1,"Kentucky"
2019,54,1246,1257,71,58,"A",0,29,57,50.88,56.14,57.41,115.97,23,37,62.16,64.91,6,20,30,35.09,7,11,63.64,17.97,19.3,10,24,50.75,35.71,11,37.93,9,122.22,14.7,9,14.28,8,14.55,21,38.18,124.25,61.225,115.97,92.03,23.94,20,55,36.36,40.91,45.77,92.03,15,35,42.86,63.64,5,20,25,36.36,13,19,68.42,30.15,34.55,13,20,49.25,37.14,7,35,12,58.33,19.04,5,8.17,2,3.51,12,21.05,63.025,92.03,115.97,-23.94,1,1,"Kentucky"
2019,61,1246,1104,75,77,"A",0,28,65,43.08,46.92,51.74,96.06,23,47,48.94,72.31,5,18,27.78,27.69,14,17,82.35,21.77,26.15,6,26,44.44,16.22,14,50,11,127.27,14.09,7,9.08,1,1.69,15,25.42,155.15,78.075,96.06,99.9,-3.84,27,59,45.76,54.24,57.91,99.9,17,36,47.22,61.02,10,23,43.48,38.98,13,17,76.47,22.06,28.81,7,33,55.56,21.88,14,51.85,17,82.35,22.06,2,2.56,4,6.15,16,24.62,77.075,99.9,96.06,3.84,0,0,"Kentucky"
